stockname,datetime,news,link
ITC,2026-04-08 11:32 IST,ITC Adopting Disruptive Business Models as Part of Strategy Reset - Indian Retailer,https://news.google.com/rss/articles/CBMipwFBVV95cUxQSG9mR203MGZ0RlBidUZ5T2Y1TG9TMUthTnA1ZE45SW1LYVcwbGF4Q2pvYWlhNGpYV0dHNENVNGhBbDRjNjktbFBBX2dpZUw2MElUbEJBTkxBcjgwYnFkYmlZMDlxUlBoMFRXazV5TWN2ckJZOExBSGUzdWs2dUVzTDdINXQwVjVWWF9DSEZhRGYtTlV5eG9JLTZlZmcxQXBubmc1NTZwVQ?oc=5&hl=en-US&gl=US&ceid=US:en
ITC,2026-04-08 09:42 IST,ITC Sunfeast Farmlite introduces sugar-free cookies for mindful snacking - FoodTechBiz,https://news.google.com/rss/articles/CBMixgFBVV95cUxNcVBadU80cTJuM2ZvbFBqR3lCay13UWhoRFRuT25qa1c4VkM5OFhoVVRnZThhVmFGMnRKSzB0SmRnTnVpei1MV25GcENjZHlfTTdVeVAzYm5wUFNmTkdXQ0dyNl94UzBibnFwUzRuQzI5SVA0QURWMkF5M0ZWRlJjcWo3NE83Wk9LRUZFN3pDWHFhYVQ0VlJkZzJmUkpIaU42NUhmejgxOUVrR1BLeHZOa0hDZEl5Vzk4OExKakg0NlFmYXFDa0HSAcYBQVVfeXFMTXFQWnVPNHEybjNmb2xQakd5Qmstd1FoaERUbk9uamtXOFZDOThYaFVUZ2U4YVZhRjJ0SkswdEpkZ051aXotTFduRnBDY2R5X003VXlQM2JucFBTZk5HV0NHcjZfeFMwYm5xcFM0bkMyOUlQNEFEVjJBeTNGVkZSY3FqNzRPN1pPS0VGRTd6Q1hxYWFUNFZSZGcyZlJKSGlONjVIZno4MTlFa0dQS3h2TmtIQ2RJeVc5ODhMSmpINDZRZmFxQ2tB?oc=5&hl=en-US&gl=US&ceid=US:en
ITC,2026-04-07 16:02 IST,"ITC climbs Tuesday, outperforms market - MarketWatch",https://news.google.com/rss/articles/CBMimAFBVV95cUxNRXFfZzk0MEVhZllDTjBuX0ZlVnBMMjJkODRFdFFsdUxsOW1wcjFyRWxVMS1zN3FOcDlraGtNVEwxMUJ5cUFVa2lkLW94endLaFdPZkcxRktmZy1BSHk2YmRBYWVRUFdJZk1GeHd6b0FDNEZmUUlOdHJ4X0FadUJpeE1vREpQVXdoZ1Nvb1hUakFYT0xNX3Q5Rw?oc=5&hl=en-US&gl=US&ceid=US:en
ITC,2026-04-07 11:29 IST,"3,499 Call Contracts at Rs 300 Strike on ITC Ltd. Signal Short-Term Upside Interest - Markets Mojo",https://news.google.com/rss/articles/CBMixAFBVV95cUxNeXNTZktUWm9OaU5rSWxpcTZQaEw2aDNtTEgwdGM0RXpuRU1PdjJUNzhlRXZSSjVOZHVCYzJDWkZOSzRoYmpBVXc3di1JeXZMTU52cGVqWlozem1aeHNsWmJaSngwT1czOHhiMlgyQVdaV1p0NjdwVzZCZFdaaW00d1pZNmVuOTJtZ1FSVkZna3l3U2JLYl92NHpJU0ZhNWIzbEdBYUZIX3lTTEhoRlVmc3BBa010cFJqckFPN3AzbWdMZDlV?oc=5&hl=en-US&gl=US&ceid=US:en
ITC,2026-04-07 01:16 IST,ITC Ltd. is Rated Sell by MarketsMOJO - marketsmojo.com,https://news.google.com/rss/articles/CBMinwFBVV95cUxNcVV0S1gyNjVJVmhMWkt2eXRuQmw5OTJJb2dpaGZaNVhRRElRX1BpQUNMeTh1bTZTUzN3Y210MklGd0hyRkJ5WVFBRUpkYV8zVWhuQlVLMG4xODd0aGt3Y3IwUjloamRyY0RrejdCenlIZk1FM3FiZ3dEaTJ4S2JQM0hBWFhlWTJFeXAwWHoyMnJKaTI2Vzhjd3dTTXIwNW8?oc=5&hl=en-US&gl=US&ceid=US:en
ITC,2026-04-06 23:18 IST,ITC Limited Submits Q4FY26 SEBI Compliance Certificate for Share Dematerialization - scanx.trade,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQU2dBZ055VG5TV0hiQWoyZzRLdXVGamlSZTVMT01EczM1NGFrdWNRVTI0c0NGWE1xTXhSdWNmZy1BMUFpcGpUOFduSkJ4NVJqQV9TTWFYTDhiajBVYlUwRXptY3YxWkZicEFudl9wa3M4V2JHTEk4ZFlfRFppU2lmbWhyUGxVNEVMRnhYWlQtQk83VlpsajZjOF9qN21ORXlIQy1CLXdONkt3YjhpY096ZFZjdjRfRzV5QkVPZUpqNjV3MnpzYTh4aU5MSkVwRGdENVIxcU5B?oc=5&hl=en-US&gl=US&ceid=US:en
ITC,2026-04-06 16:02 IST,"ITC climbs Monday, underperforms market - MarketWatch",https://news.google.com/rss/articles/CBMimgFBVV95cUxNdDFkTE51OTgzbm1icEVvckFLWVA5SU1BeGpreUV5ckktcGVPaWdfSGdid2R0OGhCVXpvU0dENFJ3UktoRW9YaDhMcEJBLWc3WWp6NWJDS0d6S1YtVnZqX2diQUs3eW9rUXRDYVpNTTdDaFNfUWM3bkp2YjdKam1WTW40MlVUcW05UXhzQ3dRRk9DM0ZFZ0JnNkJB?oc=5&hl=en-US&gl=US&ceid=US:en
ITC,2026-04-06 12:30 IST,ITC’s Sunfeast takes on popular Bangladeshi potato biscuit brand - PotatoPro,https://news.google.com/rss/articles/CBMirAFBVV95cUxQRDFJWVhKUW5qSG0tWnpwSDRLQUlyNzRZZm9lN3djM2tnZ3BnNDdMaThhTS1FU3VVOThyOTBhdXpheHdhcldvbGJnejF6bjBabmlrX0tGSUxqVWV4V0hCUXZ0bUNGV3NpOHVCN1U2ZFUwMjRKVS1VaFNLQUdiZFFwS1l2UXVJalFZVk14cGQxY3JWSmxiUjJHWTdvWUw2bi1GWmhicTk0eVdhbUx0?oc=5&hl=en-US&gl=US&ceid=US:en
ITC,2026-04-05 09:15 IST,ITC Ltd Sees Sharp Open Interest Surge Amidst Bearish Price Action - Markets Mojo,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQb3Jrcm9LQjdSdWFVWng2VkpfX1Z2eTRsbXpjeXFqQnRCYmZSRmhyTGc4TG55MDV3ZXZFYUtRanZhSDhsZDZ3Wk5oRnlWcXBQZmtxSi10VlpVQ2FZdEUwU2VNcmFpX05WYmFPckFlYnpQdGpmaE1obmJyUEpmZVZvUG5GM0NuSE9oQklNM2hyYmoxYjFrNUpPR0ZYSjVZUUI5QldvQWF3MXNJc080MV9SeU9hd2FhU1Z2WUxIMzhxMXhDUQ?oc=5&hl=en-US&gl=US&ceid=US:en
UNITDSPR,2026-04-10 23:11 IST,United Spirits Limited Submits Q4FY26 Dematerialization Confirmation Certificate to Stock Exchanges - scanx.trade,https://news.google.com/rss/articles/CBMi7AFBVV95cUxPbnNaajJ2M1FKVmtfTG40d0x2NVFMdXR6ZEMtdm51Q0YtZ3FHaTNyeVBlUzdUeWpGbURpXzZSbTlkRHdBcXhtdlNrZUNTUVZubklENmlXalc4X0s1cU5fUlIwa1VhX2hzYm5HdS1KVll5c2VzVlYtSjJFM2RrTW5fMGEwa0RyRWNYUWN4TjgxaUtDS2NmZTFRTnVBdklMeW1nRnhVdUh4NWVrMnFpTzJNV1VkbWdsZUhGRFptX3gxaHg3ckt2ekp4N0ZjSDFQOEMxR093SS1nTnBNV1hZTWNGOXFUaktFLUc2V1NuMg?oc=5&hl=en-US&gl=US&ceid=US:en
UNITDSPR,2026-04-10 16:26 IST,United Spirits Limited Confirmation of Security Dematerialization for Q4 FY26 - InvestyWise,https://news.google.com/rss/articles/CBMihgFBVV95cUxNWmtBQ3NJSDQ0alBnVDFLM3d0YzJEN0Nqc2FLNlhsVlI0NTFvd0hqN3JsVHZOQTVVZUM0b0N6c3dFV1kyYW90d3dBajFybFhadkJuUDlFN1pIQ0RUcFJXLTZYSDc0VFF1VUNXZWtycDlIU0JUZERxQzNHVW5TbHpJaUhFQ3Z3QQ?oc=5&hl=en-US&gl=US&ceid=US:en
UNITDSPR,2026-04-08 22:05 IST,"Stocks to watch today: United Spirits, Waaree Energies, BPCL, Natco Pharma, Welspun Corp & more - MSN",https://news.google.com/rss/articles/CBMi4wFBVV95cUxOMkNJZmRNUUlpRFRCejZ0Qm00eDYtaUpUVnNEdU1wTU5sZnB2ZEJHaG9mVzNCYWQ5UFNZYzVfTi01Vy1NeXNaRjBFVF8wUG5YcElnbzFXWlRGMi1lR3IySjFRalZyVkZTQW4wNXRnUC1XeXNwWUZQX09ZazZ5Zk9LcnNWaUhRbWEyMjdSWWQ4V3JJZWM5Z25ST292OV9kYmN2cVE0VzBjNWYyMFV6LXNCZk1CcGV3ODYyMkRDRlM2ay1WajBRWEFidXl1LVNKNktGSmMtaHQ0V2stV0s2djcwX3I5MA?oc=5&hl=en-US&gl=US&ceid=US:en
UNITDSPR,2026-04-07 09:16 IST,United Spirits Ltd is Rated Sell - Markets Mojo,https://news.google.com/rss/articles/CBMimgFBVV95cUxPcm1mOHhKUi1ac0x0bllKRFY5azlQZkJGXzZEOE5mSWVkSXN5bjBCNVNwRmVYaEx2VHVJSy14VWZrYk1lOHFkZmVFeXhDdm9PczVoYVpMQ0lFeHBSV3NCcmQ2MENzUU45S0xua0NVOUlpcWtvWWtneXR2Zmc5WENDbmd5c2kxXzFvS0xkNjJFMkQyRnltOTdrYXdn?oc=5&hl=en-US&gl=US&ceid=US:en
UNITDSPR,2026-04-07 01:59 IST,United Spirits Ltd Technical Momentum Shifts Amid Mixed Indicator Signals - Markets Mojo,https://news.google.com/rss/articles/CBMiywFBVV95cUxNOGx1VndpaDE2b2lwUVVKY2RxLWgtRmpSU0NqVzBOVzR5Y0UyN3VYUURqbEdnMVZIYVZwd0p5MXRCNFJTRlA0R3M5TVhTWlRzWlFvUkdrUmFnNmZIR0JBSVJ4VjZJdWxmYnYwY0NWVHdYenNkQzZGcnZhUU0wNGltdW5IbDdpa1ZpMGQ0TkUwazZkYUU5WUNtYndqX29LZnBOTFRhT2xjQ1N5ZkNOOW8xTkpDb2czQU1jTkdyRVhYLVlhanJwS1h5OGU0dw?oc=5&hl=en-US&gl=US&ceid=US:en
UNITDSPR,2026-04-06 16:56 IST,United Spirits To Allied Blenders In Focus As Packaging Cost Surge Raises Price Hike Risk - NDTV Profit,https://news.google.com/rss/articles/CBMi6AFBVV95cUxOR2gxVnl2dkdOTURfcHJEd096VGNCZU5vbERmb3M3UHdxNkhIU1VoMFZFLUtRMXZvZUIwSmRKdDdxR1kzV05LdGtaMVBOcWpqdlNlcnNkSmludjRWRWlaLTN3VHd3QnFWSFYtRnlYdzNKcWJteUFEYVRabHNtaVE3R3FKY19rYm1jZlZyaHM0dzVOdjgzZXZlSmJEUG15c1NabEtlTDhYN0tWblp5MExVWjF6MkZJb1JxOXNhMlRwcXdEblVRenVicW1GaHdJbFEwSmFxQjQ3TVlTM1FrUmRIanNQYTFHLUlw0gHwAUFVX3lxTE94VXVLT2RJMVk0bGRBQzlHT3l0bUtFQ05YTklhU29LRTg5Q2d0bXh0UzhrZl9TZlBETkJfR3g4c2FMd0hSU2JibWVjLUU3MW84SjRLeEpoNk4zSlE4bElzZTFSbWQ2MXhBXzFjMzhqb296M1d3YVRNUnppUkhoVWVvUjZRdUtQUjF5T3p6ZFFza20zVHJiOTd5TXpDRnVQWFdHUHBtNEtXNUctcjdUTUFsRWttZEhJdVhrbmlrRVpLUFp6ZE9BejFKclE1cXFIRkpTTXBaczZuRURJUDNiTVNVdXNWWkxJaHo0OEUyVXd2WQ?oc=5&hl=en-US&gl=US&ceid=US:en
UNITDSPR,2026-04-06 12:47 IST,"RCB sale: Nuvama retains buy on United Spirits, says one-time dividend likely - msn.com",https://news.google.com/rss/articles/CBMi4AJBVV95cUxOZ3ZXeWhVNl9NWW9hcVBzam1SZXBXRHhheHlyQnFGNE9GOGtSUGFXVU50U2k5Vy1jV2l2OExoYnBBMExPRUVqTDQtdEJXX25oR3VnTlZzd0NQV0VsUDRneVkzWmJGNC1PYy1GSnphVmRWVUNKZDJxMVJyWnZZWU5sRFRtekNwaENKazA3NU5vclNyWVBCME5yX2lTRzMtWGQ3RTMwWld0OUhiZk9Hc2RLeEx1TjkyQkxoS2RmRGV4NzBFUjRNOUtFSWI4T1FFVXNMakpHTm5oNTJpZEdCa3NwUTgwWk1ZVWg4RmVTc0RZb2FuMVNWbUNHN2l3MUh6YVdiM014STh4OVBVcnFDR2xwd0pFdFZHd2htZVpkVk1iWGRHakFGMklhNkZIeXNhLWZUSGRqWmFCVkR3RzRPakUwZVRWcVI4RDhJeFYySTdnemtodEFTY2FqUHQzY3NIbHFY?oc=5&hl=en-US&gl=US&ceid=US:en
CRISIL,2026-04-10 23:11 IST,Zodiac Clothing Company Limited Receives CRISIL BB/Stable Rating for Rs. 53 Crore Bank Facilities - scanx.trade,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPSVRXY2FleUFOejJsaEJHUlNzeFBZU2JTSzNUTV84a24tQmR6QVgwN3c0U3hwb1BSRTN3RXo3SzJhcl8xQXQzTmUwakpRRkZwMjdEMFhLNlkxR05ValFRRkpGLW9telRHT2JFWGhPWjRtaWlxYTNLWkQtU1llZlZsalhBb240cFRjbTlRQWw0dzg1NUtDbnoyOENyeEFjaW9JXzNCaEw0SDhzS2U2Uk1Jd2hPMnFrbThWM0Q2YlZ0dUZVNUhHN2pEZzg0eE1WcDN6Xy1SWHkzSERDazRZa2JqYW81bHVNTjdt?oc=5&hl=en-US&gl=US&ceid=US:en
CRISIL,2026-04-10 19:18 IST,Mahindra & Mahindra Financial Services Receives Credit Rating Reaffirmation from CRISIL and India Ratings - scanx.trade,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPeGRvcmlwS25QSGpRZmZWYVp6bHpDQTVNeHJBb0I0NTI3RE9CZWNLVEZ6UnNjanp1V1J5bmJOYUl0LXZCSzhZSUtrOVRjdzRPMVdkVUdFNkdnX1FZZldHTjMtSnhGSUhVSldmSFc0eU16M01nalR0dUNLcVBxR0U4NE5FY1ZnaVhjSlNaNzB2RGtEbjlRckN1czZNVEJqbVZqbnVUYUlRZUhsTExjaGt1U2RxUEhVRWs4SldXMUZnNmdRa092OTQtT2hFdmhsMHN5Zi1fbENTMHFPNTlEYlFSdkdLVnphWWd6S2FnNW1ZdGZkZw?oc=5&hl=en-US&gl=US&ceid=US:en
CRISIL,2026-04-10 11:24 IST,Sammaan Capital receives CRISIL credit rating upgrade to AA+/Stable following IHC Group strategic investment - scanx.trade,https://news.google.com/rss/articles/CBMi9wFBVV95cUxQalZpN0thWTlYVWlfYzRud0pVZmtOdVo1c0oyR1VxOThtbERlR3U1ekJfOHZLRV9TTUNOMnZ3ay0tMnpYd0dOakJQSm9pbXp2Ukw2QkIyNHpEUjFFcWViTkVLLXRVUjhSSkhIekFDSEVIaGJtOF96Y1M2ZnRfN3Ftc3BXR1ZCTmM5MHQzTTFfV2NrU2JsWWlOQnNZemRPQzVWbkMwLUJ0cUVSaUVmN2V3eXMxTk9SR2owbThFaDlPX21pMnE1VmFoTHlDU1VMbHZHN0VNUFdENVBVNXZIN1M5M1lORWhVZWo2RmFBUGFtcTljMXdTNGZj?oc=5&hl=en-US&gl=US&ceid=US:en
CRISIL,2026-04-10 10:11 IST,CRISIL upgrades Sammaan Capital to AA+; reaffirms A1+ rating - Moneycontrol.com,https://news.google.com/rss/articles/CBMixAFBVV95cUxQZFRRQ04xUWtKclNwUnkxWUw5bzZhLWNSb2xfWFFwZFNNT1YwMXJIeklYQjZtSlRlWHNtSnMwNmtCcUpMNkpJUTFqa1puOVFzeFZvZ1FwODdUMEpIUS11U1JicjAtdU4wdEo4eW1abV96QXpKN1JfUkI0aThFZ0RnREFIVFNJUFlNbFhTLTBDOGJqcTVPdlpEYXpXV3hPN2VaVWZ5N1Nyc0FULWVKVlB5ZlVuak1La3V5MjQ4NWp1ejJ0Rk5E0gHEAUFVX3lxTFBkVFFDTjFRa0pyU3BSeTFZTDlvNmEtY1JvbF9YUXBkU01PVjAxckh6SVhCNm1KVGVYc21KczA2a0JxSkw2SklRMWprWm45UXN4Vm9nUXA4N1QwSkhRLXVTUmJyMC11TjB0Sjh5bVptX3pBeko3Ul9SQjRpOEVnRGdEQUhUU0lQWU1sWFMtMEM4YmpxNU92WkRheldXeE83ZVpVZnk3U3JzQVQtZUpWUHlmVW5qTUtrdXkyNDg1anV6MnRGTkQ?oc=5&hl=en-US&gl=US&ceid=US:en
CRISIL,2026-04-09 19:08 IST,Singer India Limited Receives CRISIL BBB-/Stable Rating on ₹45 Crore Bank Facilities - scanx.trade,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOV0d5M0NEd1RHZTREbG1Na2YwaDBzQ2xCV2xscTRodXZ6emFXOWlWN0c3Ym1UeU16bXNTNkREdVFrRjhwUkRDcDlUd0F3NGZZZjZyNjl6ZzVjTUxMc3d0TmkxemhNSDRWc18zWWtvNzBRaHA1RzFMZVZPSE5fYmJDYnJJZ1AzUVppZ2w3d0JWOUlvWEYwY0xHb0UyNGF0bGZ2WFc1X2pQckV2YW0tQmhlb0h6VHpWeTNHcWFhMExxTkpUYmxpaU5jUzFselpNOEM0NEl2a2d3?oc=5&hl=en-US&gl=US&ceid=US:en
CRISIL,2026-04-09 03:28 IST,"Crisil Limited Schedules Analyst Conference Call for April 20, 2026 to Discuss FY2025 and Q1FY26 Results - scanx.trade",https://news.google.com/rss/articles/CBMi8gFBVV95cUxPR01xRi1sTWNGUUhmZHRJbnVRVUpRS0NnSnZGeUt3b0hUb2xLeTlWek9ZUVUtZXVlNW1CVWlqVFZKNnRxTGpCcTZidVZtTEVJVC03YUNyRnZIWmFuZ2o2QjVka014RHNvcEl6OGRzZ1lrSXVGMjlrLURxTjdpV3BvYXpiMDU3YXprb1M3OWhvaFp4c2FaMGlaMHE4THE5eW9vZGZSdXNWaUg4Q1lkZ0hkZ3dVc0lFMzRNYWJ1SFVBeWRXekdvdmwxNGxkNHlhY0ZfbFgzNzVDQlRKYXdpYXowQkdEaGYtYVZvamlDdDZaQWw3Zw?oc=5&hl=en-US&gl=US&ceid=US:en
CRISIL,2026-04-09 02:50 IST,Popular Vehicles & Services Receives CRISIL Rating Extension with Increased Bank Facilities - scanx.trade,https://news.google.com/rss/articles/CBMi3wFBVV95cUxObV9JYml5TldHN3dUM05rVUxvRXVIU0lGLUhHNVpGcnFPVnVjaVZjQTJmWnNmclFkbXV3eXV5T0VrRkU5R1g4UExQbGc0by11Qkt0ODZFTEhTTE84NnpKenRMaHduRXZsUW9yOUMzMDhwQlduMk5NTjY1dTFtdnQ0RkVmeVF6Q1JIcHNoRGY0TWYwOTdVN0NlenZub25WU1VpT09vVEZldWY4YXl5UlpGWUZfaWN2d3ozUE1ZOG9JS09WR1ZsQVBPbXMxYl8yZUktVUZiOEMteGlpLXpZVC13?oc=5&hl=en-US&gl=US&ceid=US:en
CRISIL,2026-04-08 20:14 IST,Crisil Limited Sets Record Date for First Interim Dividend Payment - scanx.trade,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQTlBsWXFDSW5GdmhFVTdLbGZTSFF1R1ZrdHFFM3ViVlVienhGQzc0LTBTUDZSaDYybWpsYUg3d28zYzlNUUZZcDE5YkdEeG9BUEg3NEhLVE1XYlNlWmstVVZLa214U09BSDBsLXdUVnI2YjdCUDRfOXc5MW5lTmF5UTZsS3pCQTQ2cUtla0FMSmxiQ3V5Q1U1S3ktTDdyYTJqMmMwUGVGQ1NfdFU2dzE3SGlNc0xvaGdqVE5UdzdxaEk?oc=5&hl=en-US&gl=US&ceid=US:en
CRISIL,2026-04-08 11:23 IST,CRISIL Ltd. is Rated Sell by MarketsMOJO - Markets Mojo,https://news.google.com/rss/articles/CBMiowFBVV95cUxNa2V0bThXdVRDdXBINUhJS2NEbFl2WFBFYkxnMDdmU1JfMW16REo0UlJvajBqMGJLSkJwcHppM29IMGc3MG1valBoaXZlMEo4REFTalg3Zk9PcGo2TXA1enN5eW9wcjVqZDlBUmkwdmQxRkxMSnNKcWNvRnFSS2JvSTRQbVZrRHFnaHhIdVJMVXBvd3ljSWs1RXV3eDJzUjRMTDNJ?oc=5&hl=en-US&gl=US&ceid=US:en
CRISIL,2026-04-06 12:30 IST,"Crisil Limited Submits SEBI Regulation 74(5) Certificate for Quarter Ended March 31, 2026 - scanx.trade",https://news.google.com/rss/articles/CBMi9AFBVV95cUxNZkt2YTNHRUQ5Z0JLYzdzSlpQclNmN1ZQYnlQS2JVdHVPejJHMXBJeGJPX2ZhYnZhVnkxTnJaX3hiSnQ0YmRKNDd4d1lvdUIxTmRKSlpvcUxIVWE0ZFM4d1ptMDk0UzZUX1dLUEhmWW1JbzdKN2NqQmVkVVpxd1R4UWpOVXV1N1N0Y1pQVElhNUtDY1FFSGQxcEZtckNGU0dJc3FrckppSEI2Sl9zUEo2amduQ3pSVUM4RUpCTk5CU2ZxUFoxWlZya1dTTTdGOC1OYWFuTGNTTEpoZHl1NE5OLVVlbmRGbDYxcDQ5MndmbjJzbVFs?oc=5
CRISIL,2026-04-06 12:30 IST,KVS Castings Limited Receives Crisil BBB-/Stable Credit Rating for ₹80 Crore Bank Facilities - scanx.trade,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPeXZrYzN1cjVlaGJRUkd2Y2xYMnZzVWhZbFlEUWNaVnkxbzNyYzluWTI0OUNZSGxxNm5vTDhlLWVqYW9RdTU3NDMxWWFfUkQtd0R3QzRJSlB0R29FdHlhbmZZd01ZaE1Eb2QycEpHUnVTeTBPRnFYWUhsc0dwVkhsaGM4RzJTblNsdWd6TGpSQmpCUUh3UlgwbDJBQ3F6S044aGQ4NzBySjA2bVdwMzlaWUh4Qks5OXRFVU0xbjNMUk9lSVJOMklocFczNW9BZmlyb0pFLVVFdFd1c1BSNU9fYw?oc=5&hl=en-US&gl=US&ceid=US:en
CRISIL,2026-04-06 10:34 IST,Vibhor Steel Tubes Secures CRISIL 'BBB+/Stable/A2' Rating for Rs 100 crore Bank Facilities - scanx.trade,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPWWdwQTNxY1V5MlF2eF9MbFdqUjZhczJDVU5Takk5dmV4eUloYlJ4ellHTmh0NUN2TVJkWWlvRy0yb0xPOTZaSks1WmRpbVgzZloxQ0l4TEpqY25IZ3BlWU42cjJsSFFNMnpUQjl5eUZpZEZ2QXNIQ3FrV2FFb01FdDNkZVF2VXlwNW5TS0lVdHBvVWpFRWxzTEZOV1pTQ01rZ1NuQUhDLXNLeThHXzhIWm44LUNRN1pfOXFlMVhjTVQ2QmwtZ3VhZ2RZMy1iTUJxbGhOMVE1Q3ZfbnAx?oc=5&hl=en-US&gl=US&ceid=US:en
PAYTM,2026-04-10 23:07 IST,One 97 Communications Paytm Expands Footprint with New Indonesian Subsidiary - InvestyWise,https://news.google.com/rss/articles/CBMijgFBVV95cUxQV2gzV3paazZtRUhFSnBFZjJkeWZuTmlud0Z6bUdvVy1udE1fc2FpNjhKZXBlMG43eGNVekE3aXdQcnZjRVU2TVVEWm4zY3ZoMVJIcHlaTGtlZ3pEblY4dllIQUFNMzFrYTR0b2RwVkNwQ1VoLWl1cGFYOUVVY2tIbEFlNG9zaFdSMWlDM1dB?oc=5&hl=en-US&gl=US&ceid=US:en
PAYTM,2026-04-10 22:35 IST,One 97 Communications Submits Q4FY26 Compliance Certificate to Stock Exchanges - scanx.trade,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQQUZQRnFTMFhHMnVlb2hJeEtSZkpwWkxCNmlLZzZsRlFjckh5RmpJUVB2UjA4ZUV0RFFXem9heWlzUFpnVG5QbjZwRVV6eGhGTzlxVVowUUlLNkV4dzQzUmkwNnB2RHBhUXE3U0U2R0RsZFFvYV80cldRQW8xbHMteFpkLUF2SDQwZ3FaS2NNNVVFeE9SaE5PVGtSc2x5RHdsUFh3ZXVZOHh5bFVLYUp4MUpISUNkZ0hMYm9Mdm9NRHp1RjBIVzB0QktxNzE2M1FF?oc=5&hl=en-US&gl=US&ceid=US:en
PAYTM,2026-04-10 20:33 IST,"'Buy' Suzlon Energy, Paytm & GE Vernova shares: PL's analyst; check price targets - MSN",https://news.google.com/rss/articles/CBMi3wJBVV95cUxOOUYxaVFSZmIzektRQkVULTFLRnNkLUVrZmhfdDQ1VS00MEx0RDhxSGNYZ0dXYXZ0Ry1RSUxIcm53M2FWV01HOUNmYVhxN1RTeVJ0NEhqbkhqT2laOFQzOE1UWFhQWFcwQnRHdU9JbHl2RzZRa3hJTnFwRG5UUXVobjlIWmdkUXQtbTd3UVBnNGZTQlhMblRYUnM0Mzd0enZjcnFQS200aE9SRF92cDVudjZnZkp2Z0Ezbm5aUUZuallfTWZSZm9qckI0RUFnQmpWMWJJMjdrZ3FrNHpfa3lHS3dNLUV2TUFVYjUtYk8wSEJUZzhUekFGSVdXZ2hoa0M3TDdQeXM5c3hRUlJHa1ZaU0hxNnEtYlFNamtIaFpIRVR6OWttSFBLSHU1cUFJUTN0WTVUOXNXc19PdV9DMjRsT1JLNTNnM1JOdlRodk1hSFF3RFVIZzhRUzVEOXYzRzQ?oc=5
PAYTM,2026-04-09 09:10 IST,One 97 Communications Ltd Upgraded to Hold on Strong Fundamentals and Technical Improvement - Markets Mojo,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNQWtTVlVvcC1xanVjQTNZcEVyMU9XVEUyYVMxcUp2NGRVWEhwS3pRVDd6aEswaklFeGlSSDJTQ0JTMGlXdk8wc2cwQTY3MHdCS2F5bHhONERaclAtQVA0ZlhENV94M2dzRllIcVpwRnRtZDFfclBKXzdNNl9zRDlYejFKSXNkenFMRjVmcldEQU81VTdQT2lROHNteDJRUzI1cHM3ZXhXaXBGWWdSdlVVWi1HRzAzQXotdk1yMWo4T2lMNDRFaXY5cjN3U0VsUDRWTEZ4blRZeVcxWmx5T01ZTXpxNEJOaDUx?oc=5&hl=en-US&gl=US&ceid=US:en
PAYTM,2026-04-09 08:07 IST,One 97 Communications Ltd Sees Technical Momentum Shift Amid Strong Price Rally - Markets Mojo,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOZXc1UzA5SzFDenVqdVJuYWxRSHIxNXFkTUJpVGY1b2FCSkdTMy1pelRYczFBRkRfVmlXWnJPcS1LeG5fVXdtbWo1NW1JOHVEdEk0TVVrMWxwZ0hpRUhxc2FuX2E0bldTOVlkaDA0ZXpiTllxSk5VVTNnSVEzVmY2T3B1anktUEpraF94bEo4dF9hb1MwQWkxLU1QQl9DRFdCSm9KMUxQa3RacFpwSy1UMDlhME5RWloyY05tLWhkV2FJWkoydXNCdFo4c0NSdHhaUjJn?oc=5&hl=en-US&gl=US&ceid=US:en
PAYTM,2026-04-08 10:36 IST,One 97 Communications Ltd Rallies 5.27% Approaching 50 DMA Resistance — A Key Technical Test Ahead - Markets Mojo,https://news.google.com/rss/articles/CBMizgFBVV95cUxNWXB3elljWTVpT3E0d1hUdlJTblkxZFlzMEQ4TTF5U2xMQ0ppYV9vbnYyczBjWkY1ak1jYjVzeWR0cmt4cldhSHVnUXJaME00QmNVZHlpZmQwNko0cklPTEdlTktpcV9WREhHcTNqQnJBWmlYVlUxZjRWQXNPTDNiVnBxVmw5VW1BVlBpVWdCbjZMaEx6SEZEX1M5Z1JxWm5HZWltbVBuRkxjSHlJTVB4R1ZEVThnR1ZzMXNFV0R0T0NSbWV3TUF0anZMVVdMZw?oc=5&hl=en-US&gl=US&ceid=US:en
